time,x,y,z,vx,vy,vz,roll,pitch,yaw,M_pitch,Fx,Fy,Fz,portance,trainee,traction,Cl,Cd,Cm,speed,AoA_deg
18.4,5244,0,11000,285,0,0.00388522,0,0.0261947,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50083
18.5,5272.5,0,11000,285,0,0.00390653,0,0.0261948,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50084
18.6,5301,0,11000,285,0,0.00392785,0,0.0261949,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50084
18.7,5329.5,0,11000,285,0,0.00394916,0,0.0261949,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50085
18.8,5358,0,11000,285,0,0.00397047,0,0.026195,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50085
18.9,5386.5,0,11000,285,0,0.00399178,0,0.0261951,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50085
19,5415,0,11000,285,0,0.00401309,0,0.0261952,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50086
19.1,5443.5,0,11000,285,0,0.00403441,0,0.0261952,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50086
19.2,5472,0,11000,285,0,0.00405572,0,0.0261953,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50087
19.3,5500.5,0,11000,285,0,0.00407703,0,0.0261954,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50087
19.4,5529,0,11000,285,0,0.00409834,0,0.0261955,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50087
19.5,5557.5,0,11000,285,0,0.00411965,0,0.0261955,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50088
19.6,5586,0,11000,285,0,0.00414097,0,0.0261956,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50088
19.7,5614.5,0,11000,285,0,0.00416228,0,0.0261957,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50089
19.8,5643,0,11000,285,0,0.00418359,0,0.0261958,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50089
19.9,5671.5,0,11000,285,0,0.0042049,0,0.0261958,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.5009
20,5700,0,11000,285,0,0.00422621,0,0.0261959,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.5009
20.1,5728.5,0,11000,285,0,0.00424753,0,0.026196,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.5009
20.2,5757,0,11000,285,0,0.00426884,0,0.0261961,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50091
20.3,5785.5,0,11000,285,0,0.00429015,0,0.0261961,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50091
20.4,5814,0,11000,285,0,0.00431137,0,0.0261962,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50092
20.5,5842.5,0,11000,285,0,0.0043326,0,0.0261963,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50092
20.6,5871,0,11000,285,0,0.00435382,0,0.0261964,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50093
20.7,5899.5,0,11000,285,0,0.00437513,0,0.0261964,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50093
20.8,5928,0,11000,285,0,0.00439644,0,0.0261965,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50093
20.9,5956.5,0,11000,285,0,0.00441775,0,0.0261966,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50094
21,5985,0,11000,285,0,0.00443924,0,0.0261967,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50094
21.1,6013.5,0,11000,285,0,0.00446073,0,0.0261967,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50095
21.2,6042,0,11000,285,0,0.00448231,0,0.0261968,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50095
21.3,6070.5,0,11000,285,0,0.00450407,0,0.0261969,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50096
21.4,6099,0,11000,285,0,0.00452601,0,0.026197,0,0.0551854,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50096
21.5,6127.5,0,11000,285,0,0.00454803,0,0.026197,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50096
21.6,6156,0,11000,285,0,0.00457033,0,0.0261971,0,0.186579,0,0,0,0,0,0,0.25733,0.021142,5.28991e-009,285,1.50097
21.7,6184.5,0,11000,285,0,0.0045928,0,0.0261972,0,0.252276,0,0,0,0,0,0,0.25733,0.021142,7.15256e-009,285,1.50097
21.8,6213,0,11000,285,0,0.00461536,0,0.0261973,0,0.38367,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50098
21.9,6241.5,0,11000,285,0,0.00463819,0,0.0261973,0,0.449367,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285,1.50098
22,6270,0,11000,285,0,0.0046611,0,0.0261974,0,0.580761,0,0,0,0,0,0,0.25733,0.021142,1.64658e-008,285,1.50099
22.1,6298.5,0,11000,285,0,0.00468411,0,0.0261975,0,0.712155,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285,1.50099
22.2,6327,0,11000,285,0,0.0047073,0,0.0261976,0,0.843549,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285,1.50099
22.3,6355.5,0,11000,285,0,0.00473075,0,0.0261977,0,0.909246,0,0,0,0,0,0,0.25733,0.021142,2.5779e-008,285,1.501
22.4,6384,0,11000,285,0,0.00475429,0,0.0261977,0,1.04064,0,0,0,0,0,0,0.25733,0.021142,2.95043e-008,285,1.501
22.5,6412.5,0,11000,285,0,0.00477801,0,0.0261978,0,1.10634,0,0,0,0,0,0,0.25733,0.021142,3.13669e-008,285,1.50101
22.6,6441,0,11000,285,0,0.00480182,0,0.0261979,0,1.17203,0,0,0,0,0,0,0.25733,0.021142,3.32296e-008,285,1.50101
22.7,6469.5,0,11000,285.001,0,0.00482598,0,0.026198,0,1.10634,0,0,0,0,0,0,0.25733,0.021142,3.13669e-008,285.001,1.50102
22.8,6498,0,11000,285.001,0,0.00485024,0,0.0261981,0,1.17204,0,0,0,0,0,0,0.25733,0.021142,3.32296e-008,285.001,1.50102
22.9,6526.5,0,11000,285.001,0,0.00487467,0,0.0261982,0,1.17204,0,0,0,0,0,0,0.25733,0.021142,3.32296e-008,285.001,1.50103
23,6555,0,11000,285.001,0,0.00489946,0,0.0261982,0,1.10634,0,0,0,0,0,0,0.25733,0.021142,3.13669e-008,285.001,1.50103
23.1,6583.5,0,11000,285.001,0,0.00492443,0,0.0261983,0,1.04064,0,0,0,0,0,0,0.25733,0.021142,2.95043e-008,285.001,1.50104
23.2,6612,0,11000,285.001,0,0.00494958,0,0.0261984,0,0.974945,0,0,0,0,0,0,0.25733,0.021142,2.76417e-008,285.001,1.50104
23.3,6640.5,0,11000,285.001,0,0.00497499,0,0.0261985,0,0.974945,0,0,0,0,0,0,0.25733,0.021142,2.76417e-008,285.001,1.50105
23.4,6669,0,11000,285.001,0,0.00500067,0,0.0261986,0,0.909248,0,0,0,0,0,0,0.25733,0.021142,2.5779e-008,285.001,1.50105
23.5,6697.5,0,11000,285.001,0,0.00502662,0,0.0261987,0,0.843551,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.001,1.50106
23.6,6726,0,11000,285.001,0,0.00505275,0,0.0261988,0,0.777854,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.001,1.50106
23.7,6754.5,0,11000,285.001,0,0.00507905,0,0.0261989,0,0.712157,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.001,1.50107
23.8,6783,0,11000,285.001,0,0.00510572,0,0.026199,0,0.64646,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.001,1.50107
23.9,6811.5,0,11000,285.001,0,0.00513256,0,0.0261991,0,0.580763,0,0,0,0,0,0,0.25733,0.021142,1.64658e-008,285.001,1.50108
24,6840,0,11000,285.001,0,0.00515966,0,0.0261992,0,0.515066,0,0,0,0,0,0,0.25733,0.021142,1.46031e-008,285.001,1.50108
24.1,6868.5,0,11000,285.001,0,0.00518695,0,0.0261993,0,0.515066,0,0,0,0,0,0,0.25733,0.021142,1.46031e-008,285.001,1.50109
24.2,6897,0,11000,285.001,0,0.00521459,0,0.0261994,0,0.449369,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285.001,1.50109
24.3,6925.5,0,11000,285.001,0,0.00524242,0,0.0261995,0,0.449369,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285.001,1.5011
24.4,6954,0,11000,285.001,0,0.0052705,0,0.0261996,0,0.449369,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285.001,1.50111
24.5,6982.5,0,11000,285.001,0,0.00529877,0,0.0261997,0,0.449369,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285.001,1.50111
24.6,7011,0,11000,285.001,0,0.00532713,0,0.0261998,0,0.515067,0,0,0,0,0,0,0.25733,0.021142,1.46031e-008,285.001,1.50112
24.7,7039.5,0,11000,285.001,0,0.00535566,0,0.0261999,0,0.515067,0,0,0,0,0,0,0.25733,0.021142,1.46031e-008,285.001,1.50112
24.8,7068,0,11000,285.001,0,0.00538447,0,0.0262,0,0.580764,0,0,0,0,0,0,0.25733,0.021142,1.64658e-008,285.001,1.50113
24.9,7096.5,0,11000,285.001,0,0.00541345,0,0.0262001,0,0.580765,0,0,0,0,0,0,0.25733,0.021142,1.64658e-008,285.001,1.50113
25,7125,0,11000,285.001,0,0.00544261,0,0.0262002,0,0.646462,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.001,1.50114
25.1,7153.5,0,11000,285.001,0,0.00547185,0,0.0262003,0,0.71216,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.001,1.50115
25.2,7182,0,11000,285.001,0,0.00550137,0,0.0262004,0,0.71216,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.001,1.50115
25.3,7210.5,0,11000,285.001,0,0.00553106,0,0.0262005,0,0.71216,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.001,1.50116
25.4,7239,0,11000,285.001,0,0.00556103,0,0.0262006,0,0.71216,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.001,1.50116
25.5,7267.5,0,11000,285.001,0,0.00559117,0,0.0262007,0,0.777858,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.001,1.50117
25.6,7296,0,11000,285.001,0,0.00562148,0,0.0262008,0,0.777858,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.001,1.50117
25.7,7324.5,0,11000,285.001,0,0.00565207,0,0.0262009,0,0.777858,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.001,1.50118
25.8,7353,0,11000,285.001,0,0.00568283,0,0.026201,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.001,1.50119
25.9,7381.5,0,11000,285.001,0,0.00571378,0,0.0262011,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.001,1.50119
26,7410,0,11000,285.002,0,0.00574499,0,0.0262012,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.002,1.5012
26.1,7438.5,0,11000,285.002,0,0.00577638,0,0.0262013,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.002,1.50121
26.2,7467,0,11000,285.002,0,0.00580794,0,0.0262014,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.002,1.50121
26.3,7495.5,0,11000,285.002,0,0.00583978,0,0.0262015,0,0.843556,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.002,1.50122
26.4,7524,0,11000,285.002,0,0.00587179,0,0.0262017,0,0.843557,0,0,0,0,0,0,0.25733,0.021142,2.39164e-008,285.002,1.50122
26.5,7552.5,0,11000,285.002,0,0.00590398,0,0.0262018,0,0.777859,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.002,1.50123
26.6,7581,0,11000,285.002,0,0.00593644,0,0.0262019,0,0.777859,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.002,1.50124
26.7,7609.5,0,11000,285.002,0,0.00596908,0,0.026202,0,0.77786,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.002,1.50124
26.8,7638,0,11000,285.002,0,0.00600198,0,0.0262021,0,0.712162,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50125
26.9,7666.5,0,11000,285.002,0,0.00603506,0,0.0262022,0,0.712162,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50126
27,7695,0,11000,285.002,0,0.00606833,0,0.0262024,0,0.712162,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50126
27.1,7723.5,0,11000,285.002,0,0.00610194,0,0.0262025,0,0.646465,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50127
27.2,7752,0,11000,285.002,0,0.00613565,0,0.0262026,0,0.712163,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50128
27.3,7780.5,0,11000,285.002,0,0.00616971,0,0.0262027,0,0.646465,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50128
27.4,7809,0,11000,285.002,0,0.00620396,0,0.0262028,0,0.646465,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50129
27.5,7837.5,0,11000,285.002,0,0.00623829,0,0.026203,0,0.712163,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.5013
27.6,7866,0,11000,285.002,0,0.00627297,0,0.0262031,0,0.646466,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.5013
27.7,7894.5,0,11000,285.002,0,0.00630775,0,0.0262032,0,0.712163,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50131
27.8,7923,0,11000,285.002,0,0.0063428,0,0.0262033,0,0.646466,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50132
27.9,7951.5,0,11000,285.002,0,0.00637811,0,0.0262034,0,0.646466,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50132
28,7980,0,11000,285.002,0,0.00641351,0,0.0262036,0,0.712164,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50133
28.1,8008.5,0,11000.1,285.002,0,0.00644918,0,0.0262037,0,0.646466,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.002,1.50134
28.2,8037,0,11000.1,285.002,0,0.00648502,0,0.0262038,0,0.712164,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50135
28.3,8065.5,0,11000.1,285.002,0,0.00652105,0,0.0262039,0,0.712164,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50135
28.4,8094,0,11000.1,285.002,0,0.00655725,0,0.0262041,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50136
28.5,8122.5,0,11000.1,285.002,0,0.00659373,0,0.0262042,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50137
28.6,8151,0,11000.1,285.002,0,0.00663037,0,0.0262043,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50137
28.7,8179.5,0,11000.1,285.002,0,0.0066672,0,0.0262045,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50138
28.8,8208,0,11000.1,285.002,0,0.0067043,0,0.0262046,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50139
28.9,8236.5,0,11000.1,285.002,0,0.00674157,0,0.0262047,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.5014
29,8265,0,11000.1,285.002,0,0.00677902,0,0.0262048,0,0.712165,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.5014
29.1,8293.5,0,11000.1,285.002,0,0.00681674,0,0.026205,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.002,1.50141
29.2,8322,0,11000.1,285.003,0,0.00685464,0,0.0262051,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50142
29.3,8350.5,0,11000.1,285.003,0,0.00689272,0,0.0262052,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50143
29.4,8379,0,11000.1,285.003,0,0.00693106,0,0.0262054,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50143
29.5,8407.5,0,11000.1,285.003,0,0.00696958,0,0.0262055,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50144
29.6,8436,0,11000.1,285.003,0,0.00700837,0,0.0262057,0,0.712166,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50145
29.7,8464.5,0,11000.1,285.003,0,0.00704734,0,0.0262058,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50146
29.8,8493,0,11000.1,285.003,0,0.00708649,0,0.0262059,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50146
29.9,8521.5,0,11000.1,285.003,0,0.0071259,0,0.0262061,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50147
30,8550,0,11000.1,285.003,0,0.00716549,0,0.0262062,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50148
30.1,8578.5,0,11000.1,285.003,0,0.00720526,0,0.0262063,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50149
30.2,8607,0,11000.1,285.003,0,0.0072453,0,0.0262065,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.5015
30.3,8635.5,0,11000.1,285.003,0,0.00728552,0,0.0262066,0,0.712167,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.5015
30.4,8664,0,11000.1,285.003,0,0.00732591,0,0.0262068,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50151
30.5,8692.5,0,11000.1,285.003,0,0.00736658,0,0.0262069,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50152
30.6,8721,0,11000.1,285.003,0,0.00740742,0,0.0262071,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50153
30.7,8749.5,0,11000.1,285.003,0,0.00744844,0,0.0262072,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50154
30.8,8778,0,11000.1,285.003,0,0.00748972,0,0.0262073,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50154
30.9,8806.5,0,11000.1,285.003,0,0.00753119,0,0.0262075,0,0.712168,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50155
31,8835,0,11000.1,285.003,0,0.00757283,0,0.0262076,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50156
31.1,8863.5,0,11000.1,285.003,0,0.00761474,0,0.0262078,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50157
31.2,8892,0,11000.1,285.003,0,0.00765683,0,0.0262079,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50158
31.3,8920.5,0,11000.1,285.003,0,0.00769919,0,0.0262081,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50159
31.4,8949,0,11000.1,285.003,0,0.00774172,0,0.0262082,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50159
31.5,8977.5,0,11000.1,285.003,0,0.00778444,0,0.0262084,0,0.712169,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.5016
31.6,9006,0,11000.1,285.003,0,0.00782742,0,0.0262085,0,0.777868,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.003,1.50161
31.7,9034.5,0,11000.1,285.003,0,0.00787058,0,0.0262087,0,0.777868,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.003,1.50162
31.8,9063,0,11000.1,285.003,0,0.00791391,0,0.0262088,0,0.777868,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.003,1.50163
31.9,9091.5,0,11000.1,285.003,0,0.00795752,0,0.026209,0,0.777868,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.003,1.50164
32,9120,0,11000.1,285.003,0,0.0080013,0,0.0262091,0,0.777868,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285.003,1.50164
32.1,9148.5,0,11000.1,285.003,0,0.00804526,0,0.0262093,0,0.71217,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50165
32.2,9177,0,11000.1,285.003,0,0.00808949,0,0.0262094,0,0.71217,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50166
32.3,9205.5,0,11000.1,285.003,0,0.0081339,0,0.0262096,0,0.71217,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50167
32.4,9234,0,11000.1,285.003,0,0.00817849,0,0.0262098,0,0.712171,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.003,1.50168
32.5,9262.5,0,11000.1,285.004,0,0.00822334,0,0.0262099,0,0.712171,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50169
32.6,9291,0,11000.1,285.004,0,0.00826837,0,0.0262101,0,0.712171,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.5017
32.7,9319.5,0,11000.1,285.004,0,0.00831376,0,0.0262102,0,0.646473,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.004,1.50171
32.8,9348,0,11000.1,285.004,0,0.00835924,0,0.0262104,0,0.712171,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50172
32.9,9376.5,0,11000.1,285.004,0,0.00840489,0,0.0262106,0,0.712171,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50172
33,9405,0,11000.1,285.004,0,0.00845082,0,0.0262107,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50173
33.1,9433.5,0,11000.1,285.004,0,0.00849692,0,0.0262109,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50174
33.2,9462,0,11000.1,285.004,0,0.0085432,0,0.026211,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50175
33.3,9490.5,0,11000.1,285.004,0,0.00858974,0,0.0262112,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50176
33.4,9519,0,11000.1,285.004,0,0.00863647,0,0.0262114,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50177
33.5,9547.5,0,11000.1,285.004,0,0.00868338,0,0.0262115,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50178
33.6,9576,0,11000.1,285.004,0,0.00873055,0,0.0262117,0,0.712172,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50179
33.7,9604.5,0,11000.1,285.004,0,0.0087779,0,0.0262119,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.5018
33.8,9633,0,11000.1,285.004,0,0.00882543,0,0.026212,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50181
33.9,9661.5,0,11000.1,285.004,0,0.00887322,0,0.0262122,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50182
34,9690,0,11000.1,285.004,0,0.0089212,0,0.0262124,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50183
34.1,9718.5,0,11000.1,285.004,0,0.00896944,0,0.0262125,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50184
34.2,9747,0,11000.1,285.004,0,0.00901786,0,0.0262127,0,0.712173,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50185
34.3,9775.5,0,11000.1,285.004,0,0.00906646,0,0.0262129,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50186
34.4,9804,0,11000.1,285.004,0,0.00911532,0,0.026213,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50186
34.5,9832.5,0,11000.1,285.004,0,0.00916437,0,0.0262132,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50187
34.6,9861,0,11000.1,285.004,0,0.00921359,0,0.0262134,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50188
34.7,9889.5,0,11000.1,285.004,0,0.00926308,0,0.0262136,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50189
34.8,9918,0,11000.1,285.004,0,0.00931275,0,0.0262137,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.5019
34.9,9946.5,0,11000.1,285.004,0,0.0093626,0,0.0262139,0,0.712174,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50191
35,9975,0,11000.1,285.004,0,0.00941271,0,0.0262141,0,0.712175,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50192
35.1,10003.5,0,11000.1,285.004,0,0.009463,0,0.0262143,0,0.712175,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50193
35.2,10032,0,11000.1,285.004,0,0.00951348,0,0.0262144,0,0.712175,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50194
35.3,10060.5,0,11000.1,285.004,0,0.00956421,0,0.0262146,0,0.712175,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50195
35.4,10089,0,11000.1,285.004,0,0.00961522,0,0.0262148,0,0.646476,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.004,1.50196
35.5,10117.5,0,11000.1,285.004,0,0.00966649,0,0.026215,0,0.646477,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285.004,1.50197
35.6,10146,0,11000.1,285.004,0,0.00971786,0,0.0262152,0,0.712176,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50198
35.7,10174.5,0,11000.1,285.004,0,0.0097694,0,0.0262153,0,0.712176,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.004,1.50199
35.8,10203,0,11000.1,285.005,0,0.00982121,0,0.0262155,0,0.712176,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.005,1.502
35.9,10231.5,0,11000.1,285.005,0,0.00987319,0,0.0262157,0,0.712176,0,0,0,0,0,0,0.25733,0.021142,2.01911e-008,285.005,1.50201
